"Firma";"Teil ";"Var ";"HBA";"Origin_Obj";"ML_Lagergruppe_Obj";"Jahr/KW";"Termin";"Solltermin";"BABf";"Ref_Demand_Obj";"BADk";"Ref_Coverage_Obj";"ML_Ort_Obj";"Stre";"S_Kostenstelle_Obj";"Chargennummer ";"Bedarfsmenge";"Deckungsmenge";"Document_Obj";"S_Lieferant_Obj";"S_Artikel_Obj";"MMT_MRPAccount_Obj";"Source_Obj";"disp Struk";"SubRefObj";"MMM_CusRefOrder_Obj";"KommNr";"FKom"
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335145264f0";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/21";19.05.2026;19.05.2026;"VUA";"PA1096:z:85ab5a276604b39cd81464be0cd92095";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335e8da48f0";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335942895f0";"PA0775:z:a3458cc355df7d8bdc148335145264f0";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14833530b890ec";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/17";20.04.2026;20.04.2026;"VUA";"PA1096:z:85ab5a276604b39cd81463be68ebca32";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335bc4e78ec";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483358499c4ec";"PA0775:z:a3458cc355df7d8bdc14833530b890ec";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14833538687fe6";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/11";10.03.2026;10.03.2026;"VUA";"PA1096:z:85ab5a276604b39cd81436bef4c72975";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335bcf063e6";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483352c4ab3e6";"PA0775:z:a3458cc355df7d8bdc14833538687fe6";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335443087e2";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/07";10.02.2026;10.02.2026;"VUA";"PA1096:z:85ab5a276604b39cd81433be64f79c42";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335ecab68e2";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483356c21bee2";"PA0775:z:a3458cc355df7d8bdc148335443087e2";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335501e44f4";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/25";16.06.2026;16.06.2026;"VUA";"PA1096:z:85ab5a276604b39cd81466be74a228c8";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335300929f4";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14833528f274f4";"PA0775:z:a3458cc355df7d8bdc148335501e44f4";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14833554142df8";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/29";14.07.2026;14.07.2026;"VUA";"PA1096:z:85ab5a276604b39cd81497be9ca4efe6";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1483358c9d11f8";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335a01c6af8";"PA0775:z:a3458cc355df7d8bdc14833554142df8";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14833554fb4ff3";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/24";09.06.2026;09.06.2026;"VUA";"PA1096:z:85ab5a276604b39cd81465bec4f454af";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335508434f3";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14833540cf80f3";"PA0775:z:a3458cc355df7d8bdc14833554fb4ff3";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1483355cb47bed";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/17";24.04.2026;24.04.2026;"VUA";"PA1096:z:85ab5a276604b39cd81463be04146088";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335a83d60ed";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483351c87aced";"PA0775:z:a3458cc355df7d8bdc1483355cb47bed";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335697d45ef";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/20";12.05.2026;12.05.2026;"VUA";"PA1096:z:85ab5a276604b39cd81464bea075c731";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335cc0e2def";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483356402a1ef";"PA0775:z:a3458cc355df7d8bdc148335697d45ef";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1483357466a5ea";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/15";07.04.2026;07.04.2026;"VUA";"PA1096:z:85ab5a276604b39cd81462be5ce43478";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335e8ef89ea";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335f454dcea";"PA0775:z:a3458cc355df7d8bdc1483357466a5ea";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14833578192ff5";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/26";22.06.2026;22.06.2026;"VUA";"PA1096:z:85ab5a276604b39cd81467be1cd7bc47";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335d8a213f5";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483352cfa62f5";"PA0775:z:a3458cc355df7d8bdc14833578192ff5";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1483357cd670e8";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/13";24.03.2026;24.03.2026;"VUA";"PA1096:z:85ab5a276604b39cd81461be1cb18eb0";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14833504374ce8";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335cc5fc9e8";"PA0775:z:a3458cc355df7d8bdc1483357cd670e8";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335809c61f1";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/22";26.05.2026;26.05.2026;"VUA";"PA1096:z:85ab5a276604b39cd81464be7857b3f9";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14833554e436f1";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14833528cca7f1";"PA0775:z:a3458cc355df7d8bdc148335809c61f1";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14833580e621fb";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/32";04.08.2026;04.08.2026;"VUA";"PA1096:z:85ab5a276604b39cd81498bef05218cf";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335a46f06fb";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14833518e25bfb";"PA0775:z:a3458cc355df7d8bdc14833580e621fb";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335900b09df";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/04";20.01.2026;20.01.2026;"VUA";"PA1096:z:85ab5a276604b39cd81432bec099840d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1483357894edde";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335d4f93fdf";"PA0775:z:a3458cc355df7d8bdc148335900b09df";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335a0706de7";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/12";17.03.2026;17.03.2026;"VUA";"PA1096:z:85ab5a276604b39cd81461be6c3dbc42";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335ecf951e7";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483353860a4e7";"PA0775:z:a3458cc355df7d8bdc148335a0706de7";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335a0da86e1";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/06";03.02.2026;03.02.2026;"VUA";"PA1096:z:85ab5a276604b39cd81432bed43140e1";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335a45468e1";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335a0c6bde1";"PA0775:z:a3458cc355df7d8bdc148335a0da86e1";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335a4211df6";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/27";29.06.2026;29.06.2026;"VUA";"PA1096:z:85ab5a276604b39cd8146bbe2c62fc22";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335c0b904f6";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335480351f6";"PA0775:z:a3458cc355df7d8bdc148335a4211df6";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335a45275fe";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/35";25.08.2026;25.08.2026;"VUA";"PA1096:z:85ab5a276604b39cd81499be205f91be";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335a0db59fe";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335ececd3fe";"PA0775:z:a3458cc355df7d8bdc148335a45275fe";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335a4a163ee";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/19";04.05.2026;04.05.2026;"VUA";"PA1096:z:85ab5a276604b39cd81463be08b2e0dd";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335b82b48ee";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335c87494ee";"PA0775:z:a3458cc355df7d8bdc148335a4a163ee";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335a5647ee3";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/08";17.02.2026;17.02.2026;"VUA";"PA1096:z:85ab5a276604b39cd81433be68010d9c";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1483358ced62e3";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335487bbee3";"PA0775:z:a3458cc355df7d8bdc148335a5647ee3";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335b41de6da";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/50";09.12.2025;09.12.2025;"VUA";"PA1096:z:85ab5a276604b39cd81430be206f0266";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1483356c6fbeda";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335347635db";"PA0775:z:a3458cc355df7d8bdc148335b41de6da";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335b4433de0";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/05";27.01.2026;27.01.2026;"VUA";"PA1096:z:85ab5a276604b39cd81432be5cda1063";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14833570bf1ee0";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483350ca5c9e0";"PA0775:z:a3458cc355df7d8bdc148335b4433de0";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335b4f361f2";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/23";02.06.2026;02.06.2026;"VUA";"PA1096:z:85ab5a276604b39cd81465bec47b5e5b";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335307f46f2";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14833540d495f2";"PA0775:z:a3458cc355df7d8bdc148335b4f361f2";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335bce814de";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/03";13.01.2026;13.01.2026;"VUA";"PA1096:z:85ab5a276604b39cd81431be084073ae";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335a471f9dd";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335c0c948de";"PA0775:z:a3458cc355df7d8bdc148335bce814de";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335c43888e5";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/10";03.03.2026;03.03.2026;"VUA";"PA1096:z:85ab5a276604b39cd81436be08116e0b";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335c0c16ce5";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335181abce5";"PA0775:z:a3458cc355df7d8bdc148335c43888e5";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335c9e06efd";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/34";18.08.2026;18.08.2026;"VUA";"PA1096:z:85ab5a276604b39cd81499be4ca81872";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335386953fd";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14833584cfa5fd";"PA0775:z:a3458cc355df7d8bdc148335c9e06efd";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335cc158eff";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/36";01.09.2026;01.09.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149abe009a970b";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335e0ab75ff";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1483352cf5c1ff";"PA0775:z:a3458cc355df7d8bdc148335cc158eff";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335cca927fa";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/31";28.07.2026;28.07.2026;"VUA";"PA1096:z:85ab5a276604b39cd81498be680fb288";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335f81706fa";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335ac975efa";"PA0775:z:a3458cc355df7d8bdc148335cca927fa";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335ccfe8de4";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/09";24.02.2026;24.02.2026;"VUA";"PA1096:z:85ab5a276604b39cd81435bec4962086";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335a08772e4";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14833510f9c7e4";"PA0775:z:a3458cc355df7d8bdc148335ccfe8de4";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335d0e79be9";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/14";31.03.2026;31.03.2026;"VUA";"PA1096:z:85ab5a276604b39cd81462be5429f516";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335687080e9";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14833524d5d2e9";"PA0775:z:a3458cc355df7d8bdc148335d0e79be9";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335e42b59fc";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/33";11.08.2026;11.08.2026;"VUA";"PA1096:z:85ab5a276604b39cd81499be9408b01e";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14833578722efc";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335dc1a90fc";"PA0775:z:a3458cc355df7d8bdc148335e42b59fc";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335e44b11f7";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/28";07.07.2026;07.07.2026;"VUA";"PA1096:z:85ab5a276604b39cd81497be48a23a7a";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335e8d1f5f6";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335a8d16cf7";"PA0775:z:a3458cc355df7d8bdc148335e44b11f7";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14843500653d04";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/41";06.10.2026;06.10.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149bbedc1615b6";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14843544fd2404";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14843508477104";"PA0775:z:a3458cc355df7d8bdc14843500653d04";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1484350a117900";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/37";08.09.2026;08.09.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149abe48fc6259";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148435d0b36300";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14843548feaf00";"PA0775:z:a3458cc355df7d8bdc1484350a117900";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435247c2e05";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/42";12.10.2026;12.10.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149cbee06ebc02";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1484356c041305";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148435984f5f05";"PA0775:z:a3458cc355df7d8bdc148435247c2e05";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435440e3d03";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/40";29.09.2026;29.09.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149bbe0c81aa6d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1484356ca42403";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14843580ee7003";"PA0775:z:a3458cc355df7d8bdc148435440e3d03";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435547f1a09";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/45";02.11.2026;02.11.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149ebef8ad680c";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14843544f9fb08";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148435685f4e09";"PA0775:z:a3458cc355df7d8bdc148435547f1a09";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1484355828060c";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/47";20.11.2026;20.11.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149fbea07d0c31";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148435b8b1ea0b";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148435d0083a0c";"PA0775:z:a3458cc355df7d8bdc1484355828060c";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435582d1b0b";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/46";12.11.2026;12.11.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149ebefcbe7ac6";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1484356ca2000b";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148435d80f4f0b";"PA0775:z:a3458cc355df7d8bdc148435582d1b0b";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1484355ce02f12";"PA0819::958b368b987d32b4e1112cc68091c183";"2027/03";19.01.2027;19.01.2027;"VUA";"PA1096:z:85ab5a276604b39cd814a2be1841921c";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14843550851412";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14843584b46012";"PA0775:z:a3458cc355df7d8bdc1484355ce02f12";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14843561d2f10e";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/52";22.12.2026;22.12.2026;"VUA";"PA1096:z:85ab5a276604b39cd814a1be74c80409";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148435bc66d90e";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148435a4b4250f";"PA0775:z:a3458cc355df7d8bdc14843561d2f10e";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435708e090d";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/48";27.11.2026;27.11.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149fbed89baf9b";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148435ac18ee0c";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1484353c7c400d";"PA0775:z:a3458cc355df7d8bdc148435708e090d";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435882d5802";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/39";21.09.2026;21.09.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149bbe78f1e01e";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148435d4d13f02";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148435780e8c02";"PA0775:z:a3458cc355df7d8bdc148435882d5802";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435a4c8030e";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/51";15.12.2026;15.12.2026;"VUA";"PA1096:z:85ab5a276604b39cd814a0be343826bd";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1484353844e50d";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14843580a9370e";"PA0775:z:a3458cc355df7d8bdc148435a4c8030e";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435a8751906";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/43";19.10.2026;19.10.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149cbe04d48352";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148435e0fefd05";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148435984a4a06";"PA0775:z:a3458cc355df7d8bdc148435a8751906";nein;"";"";"";nein
